date,region,client,categorie_produit,montant_vente,quantite
2024-06-21,Rabat,Client_0033,Électronique,665.14,5
2024-04-25,Rabat,Client_0032,Alimentaire,764.01,17
2024-12-14,Rabat,Client_0045,Alimentaire,1291.71,13
2024-06-29,Rabat,Client_0080,Électronique,808.63,15
2024-03-31,Casablanca,Client_0172,Alimentaire,575.57,3
2024-03-22,Agadir,Client_0146,Électronique,409.22,4
2024-11-19,Casablanca,Client_0086,Maison,642.58,15
2024-04-23,Tanger,Client_0014,Alimentaire,797.82,18
2024-09-13,Tanger,Client_0122,Alimentaire,1131.87,3
2024-02-27,Agadir,Client_0120,Électronique,225.52,7
2024-06-02,Tanger,Client_0077,Électronique,371.33,8
2024-12-30,Rabat,Client_0065,Maison,600.5,11
2024-04-25,Casablanca,Client_0038,Électronique,572.58,9
2024-12-08,Rabat,Client_0017,Électronique,618.03,12
2024-09-22,Tanger,Client_0197,Maison,1200.61,5
2024-11-10,Casablanca,Client_0186,Mode,520.02,1
2024-07-21,Rabat,Client_0159,Mode,777.75,14
2024-02-10,Agadir,Client_0020,Électronique,954.67,3
2024-04-14,Rabat,Client_0167,Maison,386.66,15
2024-07-11,Tanger,Client_0026,Mode,1092.11,10
2024-10-04,Casablanca,Client_0001,Maison,843.31,10
2024-12-19,Agadir,Client_0096,Électronique,697.83,3
2024-08-24,Casablanca,Client_0038,Électronique,1224.19,6
2024-08-08,Agadir,Client_0055,Maison,403.07,5
2024-03-08,Casablanca,Client_0106,Alimentaire,1330.61,19
2024-07-15,Tanger,Client_0126,Électronique,863.52,14
2024-09-12,Agadir,Client_0012,Électronique,933.3,17
2024-05-18,Marrakech,Client_0125,Électronique,1318.84,12
2024-11-07,Casablanca,Client_0183,Électronique,1235.49,9
2024-05-28,Casablanca,Client_0193,Maison,922.26,3
2024-04-08,Rabat,Client_0055,Maison,1142.12,18
2024-03-16,Agadir,Client_0027,Maison,678.31,4
2024-10-08,Marrakech,Client_0063,Maison,843.7,14
2024-04-18,Tanger,Client_0070,Alimentaire,140.0,6
2024-07-06,Rabat,Client_0191,Maison,180.29,15
2024-07-17,Marrakech,Client_0183,Maison,1252.67,17
2024-10-29,Agadir,Client_0168,Électronique,136.52,5
2024-11-22,Marrakech,Client_0118,Alimentaire,295.63,6
2024-06-02,Casablanca,Client_0099,Électronique,1203.96,5
2024-02-09,Casablanca,Client_0040,Alimentaire,51.66,19
2024-05-12,Rabat,Client_0003,Mode,459.49,14
2024-05-11,Agadir,Client_0184,Alimentaire,896.86,4
2024-10-05,Agadir,Client_0157,Alimentaire,913.4,5
2024-12-27,Marrakech,Client_0087,Électronique,1176.87,11
2024-03-24,Rabat,Client_0083,Alimentaire,783.59,2
2024-08-29,Agadir,Client_0045,Alimentaire,788.63,2
2024-04-25,Casablanca,Client_0183,Électronique,1101.7,12
2024-04-18,Marrakech,Client_0158,Mode,773.01,16
2024-08-08,Tanger,Client_0087,Mode,932.31,17
2024-02-10,Casablanca,Client_0006,Mode,1351.77,4
2024-05-26,Rabat,Client_0076,Alimentaire,632.1,14
2024-04-21,Agadir,Client_0181,Électronique,608.43,7
2024-04-12,Casablanca,Client_0135,Mode,55.15,15
2024-02-15,Tanger,Client_0182,Mode,939.47,16
2024-11-19,Tanger,Client_0196,Mode,93.17,8
2024-09-27,Rabat,Client_0171,Mode,781.02,2
2024-07-13,Casablanca,Client_0140,Électronique,1216.14,19
2024-10-06,Marrakech,Client_0092,Mode,847.39,1
2024-10-09,Casablanca,Client_0019,Alimentaire,440.97,4
2024-02-09,Tanger,Client_0077,Alimentaire,1189.94,11
2024-07-07,Rabat,Client_0159,Électronique,441.09,10
2024-06-12,Rabat,Client_0187,Maison,1112.9,18
2024-01-24,Marrakech,Client_0177,Mode,934.87,1
2024-01-24,Rabat,Client_0026,Mode,296.49,17
2024-01-04,Rabat,Client_0119,Alimentaire,1362.44,16
2024-11-18,Rabat,Client_0024,Électronique,340.93,12
2024-10-16,Rabat,Client_0051,Maison,1484.9,16
2024-06-29,Rabat,Client_0195,Alimentaire,60.6,9
2024-09-04,Tanger,Client_0020,Maison,432.05,17
2024-04-25,Casablanca,Client_0017,Électronique,339.8,3
2024-10-05,Agadir,Client_0038,Électronique,70.29,18
2024-12-30,Rabat,Client_0014,Électronique,1111.93,15
2024-03-09,Agadir,Client_0052,Alimentaire,1055.47,15
2024-12-16,Agadir,Client_0037,Électronique,1198.91,16
2024-09-10,Tanger,Client_0175,Alimentaire,422.21,1
2024-06-29,Rabat,Client_0051,Alimentaire,694.29,1
2024-11-13,Agadir,Client_0071,Mode,1005.71,4
2024-06-17,Rabat,Client_0027,Alimentaire,687.66,13
2024-11-08,Marrakech,Client_0143,Alimentaire,1061.12,4
2024-09-05,Marrakech,Client_0117,Mode,969.26,8
2024-07-06,Marrakech,Client_0143,Maison,216.24,13
2024-02-23,Agadir,Client_0034,Mode,1182.51,8
2024-11-21,Marrakech,Client_0144,Mode,1094.98,14
2024-12-22,Tanger,Client_0098,Électronique,1000.96,1
2024-11-08,Tanger,Client_0051,Électronique,274.89,9
2024-05-17,Agadir,Client_0139,Mode,438.59,1
2024-06-16,Rabat,Client_0082,Électronique,620.11,7
2024-04-12,Casablanca,Client_0047,Mode,455.9,13
2024-03-25,Rabat,Client_0021,Électronique,380.32,15
2024-11-12,Rabat,Client_0122,Alimentaire,1217.77,9
2024-07-30,Rabat,Client_0126,Électronique,975.44,16
2024-01-03,Rabat,Client_0176,Électronique,869.93,17
2024-06-27,Casablanca,Client_0051,Alimentaire,377.63,9
2024-12-07,Marrakech,Client_0078,Mode,1381.21,6
2024-10-29,Rabat,Client_0128,Électronique,327.22,12
2024-11-27,Tanger,Client_0065,Électronique,1202.68,16
2024-02-07,Agadir,Client_0063,Alimentaire,1451.68,15
2024-08-26,Agadir,Client_0007,Alimentaire,1104.28,7
2024-06-17,Tanger,Client_0024,Alimentaire,1489.65,10
2024-12-08,Rabat,Client_0193,Maison,994.02,4
2024-11-09,Casablanca,Client_0197,Alimentaire,365.32,3
2024-11-01,Marrakech,Client_0093,Mode,345.54,18
2024-01-30,Agadir,Client_0178,Électronique,520.62,1
2024-07-08,Marrakech,Client_0180,Électronique,60.34,13
2024-12-22,Casablanca,Client_0014,Maison,1038.46,18
2024-01-25,Agadir,Client_0177,Électronique,439.57,8
2024-04-21,Marrakech,Client_0198,Électronique,1232.02,11
2024-07-24,Casablanca,Client_0121,Mode,570.8,10
2024-07-03,Marrakech,Client_0074,Électronique,745.94,4
2024-02-16,Rabat,Client_0103,Mode,1450.25,4
2024-08-15,Casablanca,Client_0037,Maison,401.15,4
2024-02-08,Marrakech,Client_0167,Mode,1095.82,12
2024-01-16,Rabat,Client_0193,Alimentaire,1144.92,8
2024-01-22,Rabat,Client_0114,Alimentaire,370.45,13
2024-07-31,Casablanca,Client_0038,Maison,776.45,8
2024-11-05,Tanger,Client_0107,Électronique,557.79,3
2024-05-28,Agadir,Client_0016,Mode,1169.26,12
2024-08-28,Casablanca,Client_0134,Alimentaire,952.6,18
2024-09-28,Rabat,Client_0117,Mode,740.18,15
2024-02-28,Rabat,Client_0038,Alimentaire,1180.08,14
2024-10-13,Casablanca,Client_0195,Mode,390.98,9
2024-07-20,Tanger,Client_0034,Électronique,1142.75,5
2024-02-01,Agadir,Client_0050,Maison,1304.79,15
2024-06-10,Marrakech,Client_0046,Électronique,1324.0,8
2024-09-11,Casablanca,Client_0035,Mode,1186.33,3
2024-09-10,Agadir,Client_0063,Alimentaire,641.62,12
2024-01-09,Agadir,Client_0094,Alimentaire,1473.62,5
2024-05-18,Rabat,Client_0104,Maison,600.41,9
2024-01-10,Marrakech,Client_0012,Électronique,976.01,3
2024-08-01,Casablanca,Client_0145,Électronique,283.56,8
2024-09-29,Rabat,Client_0148,Électronique,1471.65,13
2024-11-19,Rabat,Client_0111,Alimentaire,1070.78,8
2024-02-17,Tanger,Client_0064,Maison,1142.4,5
2024-04-20,Agadir,Client_0007,Alimentaire,145.38,7
2024-06-01,Casablanca,Client_0047,Électronique,1156.96,5
2024-05-02,Casablanca,Client_0084,Mode,1173.35,9
2024-12-22,Casablanca,Client_0042,Alimentaire,1024.07,5
2024-04-11,Rabat,Client_0180,Maison,473.27,8
2024-08-28,Tanger,Client_0084,Électronique,760.05,12
2024-11-16,Marrakech,Client_0154,Mode,210.13,4
2024-07-09,Rabat,Client_0018,Alimentaire,733.8,9
2024-08-04,Marrakech,Client_0022,Mode,403.54,14
2024-02-20,Tanger,Client_0114,Mode,556.19,19
2024-10-18,Agadir,Client_0049,Maison,285.77,13
2024-03-21,Casablanca,Client_0178,Alimentaire,383.58,3
2024-03-28,Marrakech,Client_0042,Maison,161.02,4
2024-07-12,Rabat,Client_0098,Électronique,1383.86,1
2024-04-13,Marrakech,Client_0103,Mode,819.1,1
2024-09-27,Agadir,Client_0115,Maison,625.28,11
2024-04-05,Casablanca,Client_0050,Maison,825.79,16
2024-07-16,Marrakech,Client_0105,Électronique,961.03,4
2024-01-01,Agadir,Client_0111,Alimentaire,1386.72,7
2024-06-15,Rabat,Client_0196,Maison,309.1,12
2024-05-05,Tanger,Client_0168,Mode,478.55,6
2024-11-08,Rabat,Client_0071,Mode,1464.89,9
2024-03-21,Casablanca,Client_0138,Mode,588.23,8
2024-09-07,Rabat,Client_0079,Mode,82.71,14
2024-06-17,Rabat,Client_0179,Maison,264.08,15
2024-03-13,Rabat,Client_0150,Mode,88.19,5
2024-05-20,Rabat,Client_0048,Maison,1485.39,15
2024-03-10,Casablanca,Client_0165,Alimentaire,454.36,6
2024-09-18,Agadir,Client_0046,Mode,1389.14,1
2024-12-05,Marrakech,Client_0071,Alimentaire,1494.04,9
2024-11-03,Tanger,Client_0006,Maison,919.77,4
2024-09-01,Marrakech,Client_0065,Électronique,98.13,2
2024-01-03,Marrakech,Client_0076,Alimentaire,168.31,6
2024-12-02,Tanger,Client_0061,Mode,748.3,2
2024-03-03,Casablanca,Client_0156,Électronique,638.95,3
2024-02-18,Tanger,Client_0037,Alimentaire,928.96,7
2024-03-16,Casablanca,Client_0124,Maison,686.33,17
2024-06-23,Marrakech,Client_0083,Maison,1404.41,9
2024-04-18,Casablanca,Client_0160,Maison,825.37,9
2024-07-01,Agadir,Client_0028,Alimentaire,1055.9,19
2024-07-10,Tanger,Client_0113,Maison,1349.9,5
2024-03-05,Agadir,Client_0078,Alimentaire,262.96,6
2024-12-02,Marrakech,Client_0022,Mode,383.12,18
2024-09-27,Tanger,Client_0105,Mode,205.61,1
2024-04-09,Marrakech,Client_0130,Alimentaire,252.48,17
2024-02-01,Agadir,Client_0100,Alimentaire,793.25,14
2024-12-17,Marrakech,Client_0172,Électronique,515.71,15
2024-05-07,Tanger,Client_0007,Maison,663.6,5
2024-12-04,Tanger,Client_0085,Mode,1474.61,17
2024-02-12,Marrakech,Client_0116,Mode,277.22,11
2024-03-18,Tanger,Client_0028,Électronique,834.18,10
2024-11-09,Tanger,Client_0001,Alimentaire,193.36,17
2024-10-15,Marrakech,Client_0112,Alimentaire,511.82,1
2024-09-26,Agadir,Client_0177,Électronique,814.91,5
2024-06-10,Tanger,Client_0064,Maison,1422.62,16
2024-07-07,Tanger,Client_0107,Alimentaire,617.28,7
2024-09-03,Tanger,Client_0019,Alimentaire,144.11,12
2024-08-03,Tanger,Client_0179,Maison,612.83,8
2024-11-10,Marrakech,Client_0036,Maison,261.32,18
2024-12-04,Agadir,Client_0071,Électronique,383.48,1
2024-06-16,Agadir,Client_0026,Électronique,946.23,12
2024-12-04,Casablanca,Client_0174,Électronique,147.76,4
2024-07-11,Tanger,Client_0122,Alimentaire,723.85,12
2024-10-09,Tanger,Client_0133,Électronique,933.72,1
2024-12-01,Casablanca,Client_0187,Alimentaire,661.69,1
2024-01-13,Agadir,Client_0044,Mode,77.73,3
2024-08-27,Rabat,Client_0171,Maison,1479.0,12
2024-11-15,Rabat,Client_0082,Maison,582.32,13
2024-05-26,Agadir,Client_0145,Mode,1178.94,13
2024-07-22,Tanger,Client_0119,Électronique,522.19,9
2024-03-20,Rabat,Client_0064,Alimentaire,738.77,18
2024-02-12,Marrakech,Client_0024,Alimentaire,613.27,1
2024-03-29,Marrakech,Client_0026,Alimentaire,546.68,6
2024-05-27,Casablanca,Client_0134,Maison,81.68,5
2024-04-04,Agadir,Client_0171,Électronique,572.03,4
2024-05-30,Agadir,Client_0105,Alimentaire,1339.76,6
2024-01-02,Rabat,Client_0156,Alimentaire,1051.07,3
2024-01-22,Tanger,Client_0043,Alimentaire,260.86,17
2024-11-08,Agadir,Client_0106,Mode,907.17,11
2024-11-23,Rabat,Client_0035,Alimentaire,1343.73,4
2024-01-07,Rabat,Client_0146,Mode,1065.05,1
2024-07-24,Agadir,Client_0005,Alimentaire,265.59,4
2024-04-23,Rabat,Client_0152,Alimentaire,1308.36,3
2024-09-28,Casablanca,Client_0158,Alimentaire,487.24,10
2024-03-23,Casablanca,Client_0008,Mode,708.41,1
2024-06-27,Agadir,Client_0164,Alimentaire,812.91,4
2024-07-28,Tanger,Client_0154,Électronique,1283.23,19
2024-11-23,Casablanca,Client_0012,Alimentaire,1400.83,1
2024-05-03,Casablanca,Client_0040,Mode,1398.0,16
2024-04-22,Agadir,Client_0127,Mode,61.53,19
2024-01-12,Marrakech,Client_0065,Électronique,1386.74,18
2024-05-05,Rabat,Client_0084,Maison,128.86,2
2024-02-22,Casablanca,Client_0023,Électronique,435.37,6
2024-11-26,Marrakech,Client_0043,Électronique,796.73,1
2024-10-09,Tanger,Client_0105,Mode,745.89,19
2024-05-19,Marrakech,Client_0097,Alimentaire,926.83,5
2024-04-06,Agadir,Client_0059,Alimentaire,745.2,2
2024-01-05,Tanger,Client_0008,Maison,1404.84,1
2024-02-26,Tanger,Client_0129,Maison,398.8,16
2024-11-29,Marrakech,Client_0055,Maison,447.34,2
2024-03-09,Agadir,Client_0157,Maison,1385.07,4
2024-04-27,Casablanca,Client_0021,Électronique,161.27,3
2024-02-28,Marrakech,Client_0080,Électronique,933.86,17
2024-02-02,Casablanca,Client_0099,Alimentaire,1038.52,15
2024-11-13,Marrakech,Client_0012,Électronique,783.04,10
2024-02-19,Casablanca,Client_0070,Alimentaire,1056.64,12
2024-01-19,Marrakech,Client_0015,Alimentaire,300.49,12
2024-08-01,Tanger,Client_0044,Alimentaire,1286.32,7
2024-07-15,Rabat,Client_0064,Alimentaire,253.04,10
2024-02-16,Tanger,Client_0138,Mode,631.18,5
2024-06-15,Casablanca,Client_0069,Alimentaire,159.12,11
2024-10-15,Agadir,Client_0147,Électronique,840.56,2
2024-05-20,Tanger,Client_0098,Électronique,1021.13,16
2024-03-24,Rabat,Client_0190,Électronique,1414.77,12
2024-06-30,Casablanca,Client_0100,Électronique,1122.04,16
2024-03-19,Tanger,Client_0104,Mode,834.6,4
2024-08-02,Marrakech,Client_0139,Maison,1402.29,2
2024-01-14,Agadir,Client_0189,Maison,743.73,10
2024-08-02,Casablanca,Client_0093,Alimentaire,863.75,13
2024-05-07,Tanger,Client_0041,Alimentaire,914.34,19
2024-11-05,Casablanca,Client_0082,Électronique,644.47,15
2024-09-04,Marrakech,Client_0196,Électronique,1265.8,1
2024-01-29,Rabat,Client_0185,Maison,318.51,17
2024-10-06,Tanger,Client_0132,Maison,854.52,4
2024-12-03,Casablanca,Client_0104,Électronique,1097.24,9
2024-11-14,Casablanca,Client_0154,Alimentaire,1360.77,6
2024-07-20,Casablanca,Client_0027,Mode,1331.68,3
2024-12-26,Rabat,Client_0025,Mode,787.67,2
2024-02-26,Casablanca,Client_0115,Maison,982.58,18
2024-08-05,Agadir,Client_0048,Maison,621.64,19
2024-03-02,Agadir,Client_0148,Maison,728.86,7
2024-06-05,Casablanca,Client_0000,Mode,1364.09,3
2024-07-20,Agadir,Client_0091,Mode,1399.52,18
2024-01-17,Tanger,Client_0057,Électronique,1348.35,19
2024-11-17,Agadir,Client_0078,Alimentaire,250.64,9
2024-01-06,Casablanca,Client_0182,Maison,1282.62,16
2024-02-27,Marrakech,Client_0080,Électronique,1425.13,6
2024-11-20,Tanger,Client_0025,Mode,573.81,12
2024-11-13,Rabat,Client_0152,Électronique,802.04,6
2024-06-17,Casablanca,Client_0076,Mode,1179.69,13
2024-03-22,Rabat,Client_0160,Alimentaire,865.01,5
2024-08-06,Marrakech,Client_0071,Mode,1490.55,13
2024-06-25,Rabat,Client_0068,Électronique,710.78,7
2024-07-22,Casablanca,Client_0005,Alimentaire,1085.22,12
2024-03-11,Casablanca,Client_0022,Mode,1199.26,4
2024-09-22,Marrakech,Client_0157,Maison,766.45,5
2024-04-07,Casablanca,Client_0053,Mode,1292.63,16
2024-12-10,Marrakech,Client_0086,Alimentaire,841.92,4
2024-10-17,Marrakech,Client_0010,Électronique,646.89,8
2024-07-26,Casablanca,Client_0158,Alimentaire,206.34,16
2024-01-02,Agadir,Client_0133,Électronique,620.45,8
2024-05-03,Marrakech,Client_0010,Mode,1114.21,17
2024-10-06,Casablanca,Client_0076,Mode,1385.87,14
2024-03-14,Agadir,Client_0011,Alimentaire,414.94,12
2024-06-14,Marrakech,Client_0193,Maison,565.09,3
2024-01-22,Agadir,Client_0052,Mode,273.24,2
2024-06-02,Tanger,Client_0098,Maison,1051.55,13
2024-10-21,Tanger,Client_0035,Maison,1442.27,11
2024-08-06,Agadir,Client_0144,Alimentaire,979.38,12
2024-06-05,Marrakech,Client_0027,Mode,944.76,18
2024-08-17,Casablanca,Client_0149,Maison,852.56,9
2024-01-20,Rabat,Client_0101,Mode,178.26,7
2024-02-10,Casablanca,Client_0006,Électronique,1107.78,6
2024-05-27,Rabat,Client_0014,Maison,922.97,14
2024-04-17,Rabat,Client_0138,Alimentaire,1009.14,18
2024-03-24,Marrakech,Client_0023,Alimentaire,1353.28,14
2024-11-17,Agadir,Client_0194,Maison,1186.74,5
2024-11-04,Casablanca,Client_0029,Mode,1182.33,13
2024-10-16,Agadir,Client_0197,Électronique,1394.42,1
2024-11-18,Tanger,Client_0065,Électronique,1485.41,12
2024-05-13,Marrakech,Client_0060,Alimentaire,892.86,19
2024-07-25,Marrakech,Client_0077,Alimentaire,207.88,10
2024-10-09,Tanger,Client_0040,Mode,715.74,5
2024-09-22,Casablanca,Client_0081,Alimentaire,1192.02,6
2024-03-13,Tanger,Client_0050,Mode,90.2,12
2024-12-17,Casablanca,Client_0171,Maison,132.49,3
2024-02-17,Rabat,Client_0094,Électronique,147.38,14
2024-11-21,Marrakech,Client_0012,Maison,1110.0,4
2024-08-20,Casablanca,Client_0089,Alimentaire,776.69,17
2024-04-09,Agadir,Client_0139,Électronique,584.9,17
2024-02-28,Agadir,Client_0081,Électronique,203.14,14
2024-09-14,Marrakech,Client_0008,Maison,1111.75,15
2024-03-05,Tanger,Client_0047,Mode,515.48,7
2024-03-23,Tanger,Client_0048,Électronique,434.72,4
2024-06-02,Casablanca,Client_0052,Mode,995.86,17
2024-09-22,Tanger,Client_0183,Maison,860.57,6
2024-11-04,Marrakech,Client_0039,Maison,575.5,11
2024-03-19,Casablanca,Client_0106,Mode,980.16,12
2024-11-10,Rabat,Client_0023,Maison,443.27,15
2024-05-29,Tanger,Client_0199,Électronique,1202.5,12
2024-02-17,Tanger,Client_0107,Maison,382.51,11
2024-09-04,Casablanca,Client_0032,Maison,280.31,17
2024-10-04,Agadir,Client_0022,Électronique,1184.54,8
2024-12-21,Tanger,Client_0076,Mode,1076.44,12
2024-04-07,Marrakech,Client_0053,Maison,314.83,9
2024-01-25,Tanger,Client_0052,Mode,218.56,11
2024-10-10,Rabat,Client_0048,Électronique,1265.68,3
2024-10-27,Tanger,Client_0077,Mode,1176.07,7
2024-03-08,Agadir,Client_0079,Mode,524.52,3
2024-01-07,Tanger,Client_0176,Alimentaire,1004.39,16
2024-10-31,Casablanca,Client_0101,Alimentaire,230.03,10
2024-05-16,Tanger,Client_0121,Maison,785.22,7
2024-06-12,Agadir,Client_0187,Alimentaire,77.16,15
2024-03-23,Casablanca,Client_0102,Alimentaire,617.82,10
2024-05-17,Marrakech,Client_0089,Alimentaire,158.52,12
2024-03-13,Casablanca,Client_0089,Mode,738.96,18
2024-08-24,Rabat,Client_0192,Mode,661.44,9
2024-02-15,Casablanca,Client_0159,Alimentaire,694.36,9
2024-04-15,Marrakech,Client_0120,Électronique,115.73,4
2024-10-14,Tanger,Client_0148,Alimentaire,574.34,5
2024-09-18,Casablanca,Client_0145,Électronique,1146.9,7
2024-06-24,Casablanca,Client_0059,Mode,584.93,7
2024-06-14,Casablanca,Client_0121,Électronique,1087.0,11
2024-05-24,Casablanca,Client_0140,Mode,585.74,10
2024-11-25,Marrakech,Client_0151,Électronique,663.7,11
2024-10-09,Agadir,Client_0029,Mode,867.64,18
2024-02-23,Agadir,Client_0129,Mode,1428.49,12
2024-06-26,Casablanca,Client_0082,Alimentaire,207.85,16
2024-08-31,Marrakech,Client_0110,Maison,97.72,4
2024-12-06,Marrakech,Client_0107,Maison,931.54,17
2024-05-06,Casablanca,Client_0110,Mode,1426.19,17
2024-09-27,Rabat,Client_0024,Alimentaire,1485.1,5
2024-05-11,Casablanca,Client_0049,Maison,752.04,13
2024-04-02,Rabat,Client_0013,Maison,728.72,3
2024-03-13,Casablanca,Client_0133,Alimentaire,985.2,17
2024-09-04,Rabat,Client_0075,Alimentaire,855.67,11
2024-12-13,Rabat,Client_0083,Maison,969.43,1
2024-09-29,Casablanca,Client_0086,Maison,1317.3,18
2024-02-12,Rabat,Client_0157,Électronique,1132.14,17
2024-02-10,Tanger,Client_0029,Électronique,770.47,9
2024-06-18,Agadir,Client_0165,Mode,719.7,7
2024-07-30,Marrakech,Client_0057,Maison,977.42,5
2024-06-16,Rabat,Client_0093,Alimentaire,710.77,16
2024-02-08,Rabat,Client_0040,Alimentaire,713.78,7
2024-09-01,Marrakech,Client_0093,Maison,73.64,13
2024-05-30,Rabat,Client_0056,Mode,302.39,13
2024-04-20,Marrakech,Client_0163,Alimentaire,758.34,15
2024-02-16,Casablanca,Client_0063,Maison,1242.85,17
2024-03-03,Tanger,Client_0097,Maison,454.15,17
2024-08-12,Tanger,Client_0015,Mode,807.83,19
2024-03-09,Agadir,Client_0087,Maison,550.2,10
2024-10-25,Rabat,Client_0077,Alimentaire,201.97,2
2024-10-16,Agadir,Client_0089,Électronique,1439.53,14
2024-10-22,Casablanca,Client_0071,Mode,1289.28,3
2024-07-21,Tanger,Client_0013,Maison,163.81,7
2024-03-01,Casablanca,Client_0030,Mode,1093.69,11
2024-11-13,Casablanca,Client_0065,Maison,553.99,17
2024-11-09,Rabat,Client_0111,Électronique,1492.53,15
2024-06-09,Casablanca,Client_0067,Mode,488.48,19
2024-11-26,Tanger,Client_0192,Maison,396.17,11
2024-01-16,Agadir,Client_0054,Électronique,873.44,15
2024-12-03,Tanger,Client_0122,Alimentaire,1260.93,15
2024-04-03,Rabat,Client_0167,Maison,329.15,6
2024-10-30,Tanger,Client_0152,Électronique,1078.63,15
2024-05-17,Marrakech,Client_0024,Électronique,139.04,9
2024-12-03,Agadir,Client_0130,Mode,1382.46,5
2024-02-07,Marrakech,Client_0068,Maison,167.56,19
2024-05-06,Marrakech,Client_0101,Alimentaire,1375.64,5
2024-10-01,Rabat,Client_0117,Maison,761.67,13
2024-06-12,Casablanca,Client_0025,Électronique,699.73,18
2024-11-14,Marrakech,Client_0039,Alimentaire,1461.3,17
2024-03-17,Tanger,Client_0037,Électronique,1486.06,15
2024-06-22,Casablanca,Client_0165,Mode,992.76,14
2024-12-23,Tanger,Client_0195,Maison,234.32,16
2024-11-16,Tanger,Client_0006,Électronique,783.95,4
2024-03-31,Casablanca,Client_0157,Électronique,817.29,17
2024-08-25,Casablanca,Client_0119,Maison,795.95,14
2024-09-20,Tanger,Client_0146,Alimentaire,875.76,18
2024-06-27,Rabat,Client_0034,Électronique,77.15,6
2024-07-27,Agadir,Client_0160,Maison,1081.28,8
2024-03-13,Agadir,Client_0160,Mode,1082.97,9
2024-04-16,Rabat,Client_0077,Mode,217.43,1
2024-12-10,Casablanca,Client_0037,Maison,876.85,13
2024-10-21,Tanger,Client_0137,Électronique,874.12,3
2024-10-10,Agadir,Client_0184,Maison,1039.55,6
2024-12-18,Tanger,Client_0027,Maison,173.83,17
2024-06-30,Rabat,Client_0099,Électronique,958.43,8
2024-02-06,Tanger,Client_0037,Alimentaire,457.09,6
2024-05-16,Rabat,Client_0143,Alimentaire,785.15,16
2024-12-03,Casablanca,Client_0123,Mode,1171.32,1
2024-02-25,Rabat,Client_0148,Alimentaire,1073.19,10
2024-07-05,Rabat,Client_0091,Maison,222.41,18
2024-12-06,Agadir,Client_0096,Électronique,907.22,14
2024-09-14,Tanger,Client_0005,Mode,1455.22,5
2024-02-27,Agadir,Client_0168,Alimentaire,277.32,17
2024-12-28,Marrakech,Client_0126,Maison,1286.72,14
2024-05-02,Rabat,Client_0014,Mode,1068.69,18
2024-07-06,Marrakech,Client_0107,Électronique,1172.3,4
2024-08-17,Agadir,Client_0130,Alimentaire,458.84,2
2024-06-16,Tanger,Client_0042,Maison,467.44,7
2024-04-23,Agadir,Client_0046,Électronique,1363.73,7
2024-09-08,Tanger,Client_0098,Maison,571.76,7
2024-04-16,Tanger,Client_0013,Maison,141.37,13
2024-02-06,Casablanca,Client_0193,Maison,920.87,19
2024-11-30,Rabat,Client_0156,Électronique,230.99,6
2024-04-01,Agadir,Client_0131,Mode,1205.06,17
2024-01-18,Tanger,Client_0153,Maison,980.53,18
2024-12-19,Agadir,Client_0114,Mode,1318.35,1
2024-03-03,Agadir,Client_0139,Mode,1188.01,13
2024-05-29,Tanger,Client_0001,Alimentaire,212.56,19
2024-05-18,Marrakech,Client_0144,Alimentaire,602.55,16
2024-07-04,Rabat,Client_0034,Mode,1173.11,10
2024-07-03,Rabat,Client_0009,Alimentaire,655.15,13
2024-07-23,Casablanca,Client_0111,Alimentaire,1459.93,10
2024-09-16,Casablanca,Client_0170,Mode,1116.82,14
2024-08-01,Casablanca,Client_0020,Électronique,72.47,9
2024-09-12,Rabat,Client_0014,Alimentaire,1325.98,11
2024-05-14,Marrakech,Client_0162,Alimentaire,196.17,3
2024-03-01,Rabat,Client_0111,Électronique,253.76,8
2024-12-28,Rabat,Client_0125,Électronique,1115.01,12
2024-11-05,Rabat,Client_0084,Électronique,1304.2,3
2024-03-28,Rabat,Client_0084,Mode,827.71,7
2024-11-19,Marrakech,Client_0187,Électronique,469.12,14
2024-07-25,Casablanca,Client_0171,Mode,559.41,7
2024-05-08,Agadir,Client_0004,Maison,547.19,7
2024-11-06,Casablanca,Client_0116,Maison,523.68,14
2024-01-03,Casablanca,Client_0145,Électronique,402.22,12
2024-08-29,Agadir,Client_0148,Électronique,932.86,1
2024-04-30,Rabat,Client_0071,Maison,1355.59,5
2024-04-11,Marrakech,Client_0073,Mode,495.27,11
2024-02-07,Marrakech,Client_0050,Mode,320.71,1
2024-12-06,Casablanca,Client_0168,Électronique,1265.94,13
2024-05-12,Agadir,Client_0023,Électronique,1125.59,17
2024-07-20,Tanger,Client_0151,Électronique,1399.71,3
2024-12-13,Rabat,Client_0037,Maison,290.0,10
2024-01-21,Casablanca,Client_0043,Alimentaire,259.16,19
2024-08-29,Marrakech,Client_0184,Électronique,835.07,7
2024-04-18,Agadir,Client_0186,Mode,940.93,3
2024-10-29,Agadir,Client_0161,Alimentaire,746.25,12
2024-03-24,Casablanca,Client_0074,Mode,918.5,10
2024-03-23,Tanger,Client_0094,Alimentaire,311.55,12
2024-10-17,Marrakech,Client_0022,Maison,745.44,15
2024-03-09,Casablanca,Client_0123,Alimentaire,1004.23,6
2024-05-08,Tanger,Client_0085,Mode,677.42,19
2024-07-14,Agadir,Client_0042,Alimentaire,1035.2,5
